10.000	6.000	19.000	1.003	0.995	0.991	0.994	0.992	18.530	17.391	16.562	16.558	17.811	16.914	0.966	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	20.000	1.002	0.995	0.992	0.994	0.993	18.654	17.311	16.566	16.543	17.786	16.866	0.990	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	21.000	1.003	0.995	0.994	0.994	0.993	18.627	17.312	16.700	16.757	17.833	16.902	0.976	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	22.000	1.002	0.995	0.992	0.994	0.993	18.580	17.172	16.858	16.563	17.833	16.933	0.989	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	23.000	1.003	0.995	0.991	0.994	0.993	18.602	17.202	16.716	16.574	17.986	16.834	0.962	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	24.000	1.002	0.995	0.992	0.994	0.993	18.530	17.244	16.835	16.593	18.001	16.903	0.971	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	25.000	1.002	0.995	0.992	0.994	0.993	18.554	17.329	16.569	16.580	17.753	16.902	0.976	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	26.000	1.003	0.995	0.992	0.994	0.992	18.538	17.333	16.803	16.513	17.761	16.886	0.973	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	27.000	1.002	0.995	0.992	0.994	0.993	18.508	17.357	16.791	16.780	17.829	16.691	0.918	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	28.000	1.002	0.995	0.992	0.994	0.992	18.495	17.319	16.793	16.830	17.703	16.642	0.998	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	29.000	1.002	0.996	0.993	0.994	0.993	18.563	17.362	16.805	16.782	17.716	16.677	0.958	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	30.000	1.002	0.995	0.993	0.994	0.991	18.544	17.278	16.749	16.651	17.790	16.766	0.990	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	31.000	1.002	0.995	0.992	0.994	0.993	18.547	17.271	16.784	16.719	17.820	16.762	0.951	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	32.000	1.002	0.995	0.990	0.994	0.993	18.541	17.281	16.746	16.560	17.720	16.726	0.935	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	33.000	1.003	0.995	0.992	0.995	0.993	18.531	17.382	16.772	16.572	17.698	16.643	0.953	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	34.000	1.002	0.995	0.993	0.994	0.993	18.521	17.146	16.616	16.595	17.745	16.708	0.938	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	35.000	1.002	0.995	0.992	0.994	0.992	18.507	17.182	16.796	16.565	17.792	16.730	0.963	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	36.000	1.002	0.995	0.992	0.994	0.993	18.487	17.315	16.552	16.770	17.797	16.713	0.977	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	37.000	1.002	0.995	0.992	0.995	0.992	18.419	17.282	16.708	16.802	17.707	16.697	0.988	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	38.000	1.002	0.995	0.992	0.994	0.992	18.436	17.171	16.858	16.743	17.789	16.705	0.978	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	39.000	1.003	0.996	0.992	0.994	0.993	18.439	17.302	16.788	16.779	17.744	16.704	0.976	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	40.000	1.003	0.995	0.991	0.994	0.993	18.476	17.266	16.575	16.813	17.763	16.641	0.972	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	41.000	1.003	0.995	0.991	0.994	0.992	18.453	17.400	16.855	16.797	17.839	16.951	0.937	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	42.000	1.002	0.995	0.992	0.994	0.992	18.463	17.171	16.516	16.821	17.812	16.917	0.975	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	43.000	1.002	0.995	0.991	0.994	0.992	18.519	17.179	16.602	16.524	17.710	16.768	0.964	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	44.000	1.002	0.995	0.992	0.994	0.992	18.540	17.219	16.524	16.764	17.765	16.661	0.980	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	45.000	1.003	0.995	0.991	0.994	0.992	18.540	17.203	16.553	16.633	17.621	16.631	0.947	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	46.000	1.003	0.995	0.991	0.994	0.993	18.471	17.285	16.663	16.529	17.855	16.706	0.953	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	47.000	1.002	0.995	0.992	0.994	0.992	18.424	17.194	16.589	16.496	17.782	16.624	0.965	0.000	19.000	0.000	0.000	-0.741
10.000	6.000	48.000	1.002	0.995	0.991	0.994	0.993	18.403	17.247	16.668	16.510	17.780	16.731	0.967	0.000	19.000	0.000	49.000	-0.741
10.000	6.000	49.000	1.002	0.995	0.991	0.994	0.992	18.430	17.183	16.523	16.558	17.818	16.679	0.950	0.000	19.000	0.000	52.000	-0.741
10.000	6.000	50.000	1.003	0.996	0.992	0.994	0.993	18.437	17.282	16.593	16.571	17.809	16.669	0.960	0.000	19.000	0.000	52.000	-0.741
